video_id,ru_id,ru_name,reply_time,reply_content,rm_positive,rn_comment
DnwLS7PYGGQ,UC8ssSKRjAQo1AZamDaIUcBA,Nat Wongoright,2021-12-07 03:42:41,"Jenn, try the Alexander Technique! It matches physicality with mental and I studied it for four years in college. I found a drastic change in my spine and soads and health overall. Just throwing it out there as a suggestion if you love breath work. ❤️ Also Linklater is really really good.",0,0
DnwLS7PYGGQ,UCxYiMj28kxlXOkgLGIkkMug,Emily Bellows,2021-12-07 02:38:16,SCREW UBER EATS!!!!,0,0
DnwLS7PYGGQ,UC30M_umXeKRBS_PxB8Jy-Zw,"Dude, It's Steph",2021-12-07 00:09:16,"The only way out is through, Jenn. You'll get there. Be kind to yourself in the meantime <3",0,0
DnwLS7PYGGQ,UCtob8RoeJarYEv30jFm96JQ,Lucy White,2021-12-06 21:45:51,"Jenn, I admire you so much and you are so motivational. I have a seven month old and am still trying to figure out my new body, mind and emotions. I am definitely going to try that breathing video.",0,1
DnwLS7PYGGQ,UCRfP8VyHQ7yvRUsiGXr1sHg,Karina Cstorena,2021-12-06 20:58:39,Hi I need to know what app you use for the breaths!!,0,0
DnwLS7PYGGQ,UCrywG9GSN3Kc-M4TuYgXOAQ,최서현,2021-12-06 20:29:11,This video really helped me. I have an aniety always so all the tips helped me a lot. Thank you!!!,0,0
DnwLS7PYGGQ,UC2jaGymClS7qU0xFzKXB_wQ,Yoyoyogurt,2021-12-06 20:07:38,"With anxiety, it's maybe better not to have any specific ""I'm going to be better by this date"" cause that itself causes anxiety😅 Dealing with it is a life long journey. It will probably never be fully gone, BUT we get better with how we deal with it ☺️🙏 
Great video, really relatable for me. I had to write down some things that you said cause they really resonated with me.",0,0
DnwLS7PYGGQ,UCzkxn6Swp93znEtl23R1aHA,AmallieGames,2021-12-06 18:35:59,"Lol love the honesty, especially the ""unable to hold in a fart"" 😂 I want to become a mother someday soon, so your realistic commentary on the experience is so helpful.",0,0
DnwLS7PYGGQ,UC03MgR0QZQHDSb-ZeTauRbA,The Wandering Yogi,2021-12-06 18:34:57,"Haha I totally recognize the Wim Hof video,  was doing that almost daily, first thing in the AM, it's such a nice practice!",0,0
DnwLS7PYGGQ,UCCYm8sDJmiuhqd8gM1fmTeg,Hannah Meaks,2021-12-06 17:12:11,Thank you so mucb for your honesty. I really needed this today ❤️,0,0
DnwLS7PYGGQ,UCsqtn6FLXedl-bpWeEyFzAg,Man of a good Will,2021-12-06 15:46:24,"Can you please make a reaction video to The lady of heaven movie Trailer? I know this isn’t your type of content but sometimes change can be positive. It’s coming out in AMC theaters on December 10 , 2021 in the U.S plus you can order the ticket in advance on their website and it is expected to have a worldwide release in various countries and it’s fine, your reaction video  doesn’t have to be professionally made. Your immediate action to this cause would be greatly appreciated. ❤️❤️",0,0
DnwLS7PYGGQ,UCSPNFzQiSUio0_OsPVPMi1g,plebeian,2021-12-06 15:46:07,when lenno gets bigger....nipple shileds...reusable...,0,0
DnwLS7PYGGQ,UCSPNFzQiSUio0_OsPVPMi1g,plebeian,2021-12-06 15:44:28,"m first time hearing not feeling farts because of chilbirth,,,,..this is something nobody talks about,,,,now inknow....thanks jenn...",0,0
DnwLS7PYGGQ,UClxv6Vm2lKe-5aBaY0L6-yg,xakitad,2021-12-06 14:57:29,Thank you for your transparency,0,0
DnwLS7PYGGQ,UC--qC5IEmqvLfZujcZ8eTrA,J Chua,2021-12-06 13:34:59,Where’s the wim hof video link :),0,0
DnwLS7PYGGQ,UCYUSmOlM5C_nMu4mSvqPaaA,Aelish,2021-12-06 11:33:28,"I agree, thank you for your honesty about your anxiety and your reflections  xxx",0,0
DnwLS7PYGGQ,UCK4TxRtqX4BUPvhoqBwe3CA,Echa Kiut,2021-12-06 09:45:56,Motherhood is hard. Shout out to mom out there,0,0
DnwLS7PYGGQ,UCLuiZmEhkZ3UwLEO5tBAEPg,SuperSkyheart2,2021-12-06 07:40:27,"You body went through continous change for 40 weeks or so, give it time to  get back to pre baby physically and mentally. But do seek help if it interferes with your day to day life. You are doing great. Mom guilt will always be there I believe but at the end of the day, you gotta remember that your baby is healthy and thriving. No one is perfect. Enjoy the Moment. I also think being a youtuber is a huge factor to your anxiety.",0,0
DnwLS7PYGGQ,UCvt9mZ8tn-TJSlouJdi1szg,Simply Micha,2021-12-06 05:40:29,Gurl I’ve been 7months in and now I’m getting better !,0,0
DnwLS7PYGGQ,UCiwmARBGEJGWhb13Q2RHQ8A,Alice Zou,2021-12-06 04:34:37,Could you share the vitamins you are taking? thank you <3,0,0
DnwLS7PYGGQ,UCTtnXMuEDnASynYls6FpeFA,Jessica O,2021-12-06 03:36:07,"Giiiiirrrl, you are inspiring!! I'm 12 weeks postpartum and nowhere near getting back into exercise and a routine. Some days I manage a walk with the pram and my dog, then I play, feed and contact nap with my baby most of the day 😴😴",0,0
DnwLS7PYGGQ,UCnooLQG4hC4dj-xvO3J7gdw,Jhoanna Reyes,2021-12-06 02:53:56,So happy you’re doing jennglebells! I’m always looking forward to your vlogs cus you’re so candid about the things you’re going through. I like that you and Ben are open to sharing a snippet of your guys mental health road. Thanks for letting us see that all of us are on the same journey of healing,0,0
DnwLS7PYGGQ,UC7J_30dDk16QXWmzazgRg7w,Siti Maryam,2021-12-06 01:28:26,"Thank you Jenn for being vulnerable, open and honest about your anxiety. It is genuinely helping manage mine and I’m so grateful for you and your sharing. Been an avid follower since the conception of your channel, thank you for creating and for doing what you do!",0,0
DnwLS7PYGGQ,UCxphlmPNWJR6nWbWwdEjaLg,Aryana Misaghi,2021-12-06 00:35:31,ben is going ALL IN on petting cheeky. it's so soothing to watch,0,0
DnwLS7PYGGQ,UC-ml-FQ5TsCINo__myzgp6Q,Priya Biswas,2021-12-06 00:13:47,"Jenn, thank you for being so open and honest, you have no idea how helpful this candidness is. You’ve mentioned before you’ve been diagnosed with PCOS, could it perhaps be possible to make a video on how you’ve dealt with it both physically and mentally?",0,0
DnwLS7PYGGQ,UCGvE4EgW26Vy8gYlxrkskXg,Zii Mpondo,2021-12-06 00:08:32,Weylie? Such a lovely name,0,0
DnwLS7PYGGQ,UCj6r7XPxXcBliC6uXL7nGyw,Aubrey Ann Klein De Jesus,2021-12-05 22:46:22,i love how both of you are working for your relationship,0,0
DnwLS7PYGGQ,UC2PhGl-M2NZuG0FyS4eKlvQ,Rebecca Prelle,2021-12-05 22:00:01,The most guilty I ever felt was in regards to breastfeeding. I was completely miserable and couldn’t figure out why I could never get it. My son is now 14 and I still think back to the depression that not being able to “do it the right way” caused me and how hard that first year was. I wish I could go back and tell that scared girl that doing it the way that worked best for me WAS the right way.,0,0
DnwLS7PYGGQ,UC8eUbvKkGOHtsBUcQcltnFw,debra firestone,2021-12-05 21:52:45,It comes from child bearing yrs some women get it snd some dont,0,0
DnwLS7PYGGQ,UC8eUbvKkGOHtsBUcQcltnFw,debra firestone,2021-12-05 21:52:11,I hsve news for you as you age you could get incondenites I’m 60 and I suffer from this I don’t want an operation there’s no garutntee it will last But ADR told me women lose muscle in the pelvic floor it’s drops,0,0
DnwLS7PYGGQ,UC8SbWmKl_D1rtm4LxzRn12A,El_ Mirjam,2021-12-05 19:45:50,"Thank you so much for talking about anxiety. It made me feel so grateful to hear that I am not alone with my anger issues. I am in a state in my life where my anger is taking away the person I want to be and it just made me calm to know that I’m not alone.
So once again thank you Jenn❤️",1,0
DnwLS7PYGGQ,UC9IwcwE6Q2Uve0eUz-X8Xeg,Maggie Son,2021-12-05 18:33:02,I have been experiencing a lot of anxiety lately and that really affects my heart rate. Watching your video helped me reduce my anxiety ♥️Thank you,0,0
DnwLS7PYGGQ,UCmYzQrQPv6enFkIziXmm6Jg,Jena Lee,2021-12-05 17:19:28,Hi Jenn! Would you be able to recommend your doula and eemo or how you found them? Thank you!!,0,0
DnwLS7PYGGQ,UC3iDeZ66uAiE7quvkYx6LFA,Steffany Vargas,2021-12-05 13:14:13,Hi Jen! Im currently 1 month postpartum and having the worst anxiety ever!! (This is my 3rd baby).. you would think that I would be a pro at postpartum but definitely not the case. Postpartum is haaaard every time. Im trying to find with the triggers of it.. im also a problem solver typonperson so having no clue how to fix this is difficult. Taking day by day and trying to do things I used  before this 3rd preg helps a lot. Good luck! See you soon!,0,0
DnwLS7PYGGQ,UCxfWj3HnmUZD3nCWrl39KAA,Wra8h,2021-12-05 11:23:34,"Jenn, have you heard of Postpartum OCD? You'd have to have had OCD your whole life as it's biological, but OCD can be milder and something at some point in your life triggers it to a moderate to severe. OCD isn't just about cleaning and contamination, it can be about any subject. There are compulsions that are mental such as rumination, mental review, checking, neutralizing thoughts. It's different from anxiety in the way the intrusive thoughts just *stick* and are accompanied by *compulsive* debilitating physical or mental behaviors and so many feelings such as guilt feel so loud and unwavering. Just thought I'd share, in case anyone struggles with symptoms, as OCD is so overlooked and misunderstood!",0,0
DnwLS7PYGGQ,UC2pIjRgUSiR1ndPXt3MdOHA,Laura,2021-12-05 10:11:50,Thank you for sharing Jenn,0,0
DnwLS7PYGGQ,UClDlU3BIlBa6HceHAsm1Ltg,Ran's Tips,2021-12-05 08:46:15,"I think you have first to name the causes of your anxiety. What makes you anxious ?? Do not say just post parthum and hormones. Because we are humans and not animals, we have to control that if basically we do not have mental issues ^^
My post parthum was hard because i was always tired and hungry and i was fighting against that. Also hearing a baby yelling was very hard for me because I am a person who laughs a lot and hates bad vibes. But I found a way to be not affected by baby yellings :) 
I just stop saying he is yelling at me but  saying something to me and I directly charge my positive battery :)
Of course there are hard days, but now that it has been almost three months, you will see the light ^^ 
Thank you your vlogs! It is so great to see people sharing their experience !",0,0
DnwLS7PYGGQ,UCK-AGTzd75TBJoF0tYQHylQ,Eva Reich,2021-12-05 07:17:44,"Thank you so much for your content Jenn 😊 
More than once it has been exactly what I have needed. Always so uplifting❤️ 
Sincerely, thank you",0,0
DnwLS7PYGGQ,UC1VtsdDg_Vkm-eQjiYuluig,khadeej diaries,2021-12-05 06:33:20,"U r literally my imaginary elder sister who lives far away and ur videos are like video call,love u😍",0,0
DnwLS7PYGGQ,UCG3gUhSb6bhrFPUKHpQiQoQ,carmen chavez,2021-12-05 05:54:18,I'm so happy your better ❤️🙏 I love the way you and your husband communicate your needs and wants  and how your open about couples therapy so healthy,0,0
DnwLS7PYGGQ,UCpQlMEMPUcA2S0Yxd3UeESQ,LuckyUrbana,2021-12-05 05:01:36,Are you and Amy still good?,0,0
DnwLS7PYGGQ,UCzsMUhJWuFinMtpTy7jVDJg,Hnin Phyu,2021-12-05 04:38:38,"Hey Jenn, can you pls put the video link..? It isn't in the description box.. thank you so much.. cuz I'm going through pp myself and my baby turn 3 mths tomorrow.. but I'm nowhere near your recovery... and if the video helped you, I'm really hoping it would help me too... thank you again..",1,0
DnwLS7PYGGQ,UCBmodCcjVGbNg2kxOKMU1_g,Steve Jenn Lim,2021-12-05 04:26:00,"I’m a new mom and everything in this video I can relate. This was so nice to watch. Feels like I’m not alone in this world feeling these extreme lows, anxiety, etc",0,0
DnwLS7PYGGQ,UCAjD3T08583f72xCYQERoBA,Mimi J,2021-12-05 04:03:15,You look prettier than before. (You were pretty before too) Motherhood can change you a lot but it is not always negative changes. It makes mother become more beautiful than ever. Hanging there Jenn as you are doing an amazing job! 🥰💕💯👶🌹,0,0
DnwLS7PYGGQ,UCHKGusTwjbGR7ENGnkrdztw,Cam G,2021-12-05 03:27:26,"Hey Jenn* (*I am editing this post because I would Jen instead of Jenn lol)! I'm not sure if you'll read this but I have been along for the youtube ride since when you were still in the bay area. So not quite OG, but I'd like to consider myself an early follow lol. Anyways, recently, I've been going through a tough moment in my life and took some time away from watching youtube regularly. Now that I'm back, I was so happy to see Lennon (Lenon?), sad that you are struggling with amplified anxiety, and comforted by who you have become over the years. Your vulnerability is so powerful and just getting to follow along on your journey is an honor. You share the real shit and I deeply admire you for it. Sending love and looking forward to catching up <3",0,0
DnwLS7PYGGQ,UCuZlozurNfDC2S_L6tsWHNw,Đoan Trang,2021-12-05 02:34:27,happy holiday jenn,0,0
DnwLS7PYGGQ,UC0mpfJjhQrG-1BSqSM37HSw,Mike Bui,2021-12-05 02:17:45,I like jen,0,0
DnwLS7PYGGQ,UCovGEqWDPqnR4nTQ46Apmbw,Gemma Stocco,2021-12-05 01:06:40,"It’s always a breath of fresh air watching your videos Jen. I’m in a completed different life stage as you at the moment (20, happily living with my parents and siblings, at uni) but i still always find important lessons from your videos. Thank you!",3,0
DnwLS7PYGGQ,UCkPLB-38n2jXdVu1SWWMJ5w,Taylor Metz,2021-12-05 00:50:20,"wowww, I really loved this video! so relatable",0,0
DnwLS7PYGGQ,UCEoHc9Pn_PdAU8UQLMsKnkA,hitomitomtom,2021-12-05 00:40:41,"I deal with anxiety at random times. And for some reason, now more than ever. It’s frustrating, but I do try find ways to help with that.",0,0
DnwLS7PYGGQ,UCf5o_DzysQ-_D4ise58WTCQ,delalipop,2021-12-04 23:04:52,Oh my goodness the Chicago bulls t-shirt is so funny and cute. Sending you love Jenn! 💕🥰,0,0
DnwLS7PYGGQ,UCnP5va5oPCau5RCEO3067Xw,nynnehiort,2021-12-04 22:37:26,"Hi Jenn, as a mom of two (my youngest is 9 months today). I struggle with anxiety and OCD and have done for many years... when not pregnant I have it pretty much under control and have a great life, I've learned to live with my thoughts (more or less, some days are easier than others :-) ). When pregnant however I'm a total hormonal mess and have no power over anything really. With my youngest I would say it took me about 4-6 month after giving birth to feel like myself and for my hormones to settle. It's so tough but remember that it will pass - hormones are just hormones :-) Lots of love from Denmark.",0,0
DnwLS7PYGGQ,UCD73XYlze5Eue6Me0nyVG6g,Summer Boo 〈3,2021-12-04 22:26:13,i love you so much jenn you always make me level headed and help me clear my mind thank you. happy holidays blessings and love to you and the boys. 💜,0,0
DnwLS7PYGGQ,UCmyYWrgg3NLIG-sQakIFdpA,criminalxxxlove,2021-12-04 21:38:59,maybe you should look into TRE,0,0
DnwLS7PYGGQ,UCwQ7vmSASPXex1X_7IazZBQ,Manehbag,2021-12-04 21:17:35,I never had anxiety and post partum anxiety was helllllllllll. If you stop breastfeeding it will help a lot because your hormones will settle. As long as you nurse hormones will be a bit off. But since you're so aware of where it's coming from and understand the process you're already in much better position to deal with it. Very normal and it will pass for sure,0,0
DnwLS7PYGGQ,UC0CXcTjv2xxQ1VXB89HUnVw,Cecelia Maryn,2021-12-04 20:38:55,Just wanted to say that you are extremely emotionally intelligent❤ Lennon is a lucky boy to have you as a mama.,0,0
DnwLS7PYGGQ,UCVct-fxZTpfWnug09cWTfww,Marenna Boutilier,2021-12-04 20:04:42,Have you tried post natal massage? I am a massage therapist and i think that could really help with your goal of activating your parasympathetic nervous system. Much love to you!,0,0
DnwLS7PYGGQ,UC3b234kE1LPQGPp5gTrHogg,Alyssa Smith,2021-12-04 18:52:34,"A big fear of mine is how bad my anxiety will be once I have my baby. I look forward to having my baby 🥺 and it excites me to go through the ups AND downs because it comes with being a mother. But I am so worried that my anxiety is going to get so bad that it prevents me from being my best self. All I can do is take your videos into consideration and be open with my doctors and hope for the best. 

I appreciate your videos 💕 and I’m grateful there is someone on YouTube who is real and honest about their mental health and how they cope with it. It’s beautiful 🙌🏻",0,0
DnwLS7PYGGQ,UCQ-_pwT2x_uKWynD1SeJ_Pw,Anna Villatoro,2021-12-04 18:34:45,"This took me back to watching you in college. :) Jenn, thanks for your videos.",0,0
DnwLS7PYGGQ,UCOoILFlA1lGlwCSkv3UfGSA,Pandoras Fun Box,2021-12-04 18:28:04,"I'm not a mom, but as a person with anxiety I love and appreciate your videos so much, especially this one, for the rawness and vulnerability you show us. As a long time subscriber I look forward to your uploads because I always gain some insight into how to manage my own anxiety better and you always give us reminder of how to be more gentle with ourselves. That means so much to me as a viewer. Thank you for being this sister/auntie/friend that we all need and sharing your life with us. 💕",2,0
DnwLS7PYGGQ,UCh2T5oLKy1cUL39OB-buDiw,A Jay,2021-12-04 18:24:29,I remember when I had my son I literally (tmi) peed myself like 4x because I couldn’t hold it in lol it was a humbling experience. I started to experience anxiety after having my son 4 yrs ago and it’s been a journey. I’m so happy to know I’m not alone 🤍,0,0
DnwLS7PYGGQ,UC0oX9o2M_8QvOAvu_N3XzHw,Belle723,2021-12-04 18:07:09,My anxiety was manageable before pregnancy. But after having my first baby in October it really skyrocketed. My body is definitely doing fight or flight instead of recovering. I’ve never had breakouts before until after giving birth too 😩.,0,0
DnwLS7PYGGQ,UCEUjIeRkOC2pBz4hcHA3ybg,bored miru,2021-12-04 17:45:35,Hello Jen! Great video. I have a question. How did you managed to solve the anger issues you had?,0,0
DnwLS7PYGGQ,UCuvdQFcJS7jFXmH08cy2-uQ,wigi lucy,2021-12-04 17:15:25,"I love your videos, so healing and helps view the way we can manage and heal as well! I have a 2 year and a half boy, I love him but feel that so much has to be done to be an even better mother 🥰 thank you for your vid’s! They truly are inspiring!",0,0
DnwLS7PYGGQ,UCMGhdtD-uQDUnPz9ehqN0xA,Bea Bohemian,2021-12-04 16:58:11,it took me 6 month and to stop breastfeeding until my mental health got better. take your time - you are a great mom. x,0,0
DnwLS7PYGGQ,UCvy2c33kQflQlBRPKeTnNVQ,"It’s me, E",2021-12-04 16:51:04,You always stress out about whether you’re doing the right thing… but turns out you always do ❤️,0,0
DnwLS7PYGGQ,UCtklqrY3473gT_UORa6_eNw,Sydney Andrae,2021-12-04 16:49:42,I had a completely different prescription after pregnancy. So weird,0,0
DnwLS7PYGGQ,UC6UUbp6DUEK7yZBNZNz6KEA,Daph N,2021-12-04 16:49:06,Tip from Headspace: don’t try to fight your thoughts. Instead note your thoughts and let them float away. They’re just thoughts ☁️,0,0
DnwLS7PYGGQ,UCErclD-dNuSFlkZgKOREEZg,Shihaam Jeppe,2021-12-04 16:13:04,My anxiety also increased significantly after becoming a mom but it does get better with time. You doing a great job!,0,0
DnwLS7PYGGQ,UCMETbVLPAqZnWQOSb9c3D9g,Tina Yap,2021-12-04 16:10:19,"Thank you for sharing the breathing technique video with us Jen, I tried it out, and it gave me a bit of peace this morning, I'm looking forward to seeing what happens if I try it consistently and pair it with adding cold showers (something I used to do but forgot when I transitioned into my more stressful environment) maybe it's important to bring back those good habits when I really need it the most now",0,0
DnwLS7PYGGQ,UCA38xxQCEgGQfnp70esbfng,i am not an acrobat,2021-12-04 15:38:47,"I really appreciate you being so open! 
Did you do a video at some point talking about how you got over ""being angry""? If not, I would love to hear you talk about it more in depth!
Lots of love from a fellow new mom <3",0,0
DnwLS7PYGGQ,UCsjOHAUwN8rBdQ7ViGj3Shw,Dora Yan,2021-12-04 14:39:27,Do not you need to feed the baby in 6 hours?,0,0
DnwLS7PYGGQ,UCSuBBiuNUS-rmaHwKdHh5YA,DeeNe Stuff,2021-12-04 14:16:20,I also wanna fix my anger issues,0,0
DnwLS7PYGGQ,UCTpHdpTKSPzvyHVViZ8vxKQ,- [S O F F Y]- Go To My ChanneI! L!VE NOW,2021-12-04 14:09:56,"I'm a person who deals with anxiety every single day, especially now that I'm having a really hard time emotionally. I really appreciate your videos Jenn, I've been watching you for many years now, and I'm grateful that you always gives advice to us, I will for sure try the breathing technique, thank you so much. Lots of love for you and your family",0,0
DnwLS7PYGGQ,UCvuaMbBuQtSNwYHdWcmm3oQ,Evrim,2021-12-04 13:41:58,❤❤❤,0,0
DnwLS7PYGGQ,UC4trAKPIKoXAUdQ0IGSWSAw,-SOFFY-- Go To My ChanneI! L!VE NOW,2021-12-04 13:35:58,YES! Jennglebells… One of the wonderful things to look forward to during Christmas time,0,0
DnwLS7PYGGQ,UCeenJAmHhZe7VletIl60reA,Kelly-Louise,2021-12-04 13:29:29,"It was a little upsetting watching this because it’s not nice to see someone experiencing this. My son is 14 months and I was exactly where you are and I’m so sorry to hear you are feeling these feeling because I know how deafening the overthinking, anxiety and mom guilt can be. But you are doing the exact right thing which is looking after yourself. But I’m here to tell you it is 100% is going to get better. Keep it up, your doing so awesome 🕊",0,0
DnwLS7PYGGQ,UCAzEvWKLU9PalhbP6S7mxBA,Taina Gutierrez,2021-12-04 13:23:10,This is exactly y i tell my husband i dont want a baby. I can just sense that if i bring a child into this world my anxiety n stress would sky rocket. Id constantly be worried about my child id rather not have that stress. Even tho babies are wonderful my mental health is important.,0,0
DnwLS7PYGGQ,UCbfEO5m5mvIg2nWBIJQPAzg,Ximena Cardona,2021-12-04 13:21:06,You’re by far one of the most raw and unfiltered YouTuber I have seen! you give the best advice and you should be more graceful because you deserve it. You’ve done so great thus far! It is a reassuring feeling for the ones that are now in the stage of pregnancy 🤰 you give us hope.,1,0
DnwLS7PYGGQ,UC492Wt7zongYL_o7GCcPMtg,E Braam,2021-12-04 13:07:42,"My eye doctor told me that often eye prescription can change before and after puberty mainly in women. I had reading glasses during my teenage years and then it changed to ‘normal’ glasses in my 20s. She said that the moisture balance in the eyes change with huge hormonal changes, so I wouldn’t be surprised if that would be the same with pregnancy hormones. But I’m not an eye doctor sooooo.",0,0
DnwLS7PYGGQ,UCHdSndRbYrv41fxxuq3GPJg,Sen,2021-12-04 12:52:16,I love this vlogs where you talk about feelings',0,0
DnwLS7PYGGQ,UCs-HRapFrpNg-BfWf0VLw5Q,- SOFFY-🥂T[A]P Me!! to Have [𝐒]𝐄𝐗 With 𝐌𝐞,2021-12-04 12:50:55,"i am going to be completely honest, whenever cheeki comes into frame she is all i look at LOL",0,0
DnwLS7PYGGQ,UCCB4rN7JmgutlUXqQt6bxDA,Anabel RC,2021-12-04 12:42:34,"Honestly, the ONLY meditation that can help after giving birth is that one of Win Hof!",0,0
DnwLS7PYGGQ,UC-GTnUwIGyKlB5uLbdeBhpg,[Soffy] H0T Girl L!ve Cam,2021-12-04 12:15:11,"Your girl hang was so sweet! Being around your girlfriends is always a pick me up! Jenn, you're doing great as a mom. Your healing time is your own and there is not a finish line, the fact that you are recognizing your patterns/triggers is proof enough that you're doing the work! Keep being honest with yourself and with others. I am 18 months postpartum and and looking back, I wish sometimes told me that there wasn't a timer or deadline!",0,0
DnwLS7PYGGQ,UC8IhJzs6cL_hpWjHKMtCmqg,Miss jaclyn Louise,2021-12-04 12:14:34,Omg lol I just started doing wim hoff as well 👌🏼,0,0
DnwLS7PYGGQ,UCNz03iFLZTNx63dZe88E33A,Sophia M,2021-12-04 10:59:27,I really really like your approach to anxiety. Have you ever read Sarah Wilson’s book First make the beast beautiful?,0,0
DnwLS7PYGGQ,UCrR_ErzH8kjj3r9eIq-Wz4g,Mehek Kaunain,2021-12-04 10:45:34,I'm just 18 and had like a few panic attack lately and such bad anxiety trembling and the only thing that came rescue in my mind was ur morning routine I decided to follow that religiously and was constantly telling myself that I will be fine was just a great great help thank you so so much ❤ love you a Lott,2,0
DnwLS7PYGGQ,UCr1mI60a6V9r4pzj0XeN-rQ,Natalia Bokk,2021-12-04 10:40:51,"Thank you for sharing about your anxiety issues. Every time I have anxiety issues or any fears or “bad” emotions or just problems, it seems to me that I’m pathetic and weak and should be ashamed of it. I’m trying to change that mindset day by day and your videos do help me a lot. Because although I know, that it’s totally normal to have such emotions, knowing doesn’t help much to stop me shaming myself. Seeing over people being open about their emotions does really helps!
(Sorry for bad English)",0,0
DnwLS7PYGGQ,UCbZF3XkKcfEWeOmqhOtjCnw,Fenja Roepke,2021-12-04 10:39:38,Loving how cheeky just enjoys cuddle time while u talk about couple therapy,0,0
DnwLS7PYGGQ,UCMzpCdBrD7n5CX-gj1ogyrQ,Jillian Price,2021-12-04 10:31:15,"I was looking for a video to distract me after waking up in the middle of the night very anxious, started the vlog, tried the Wim Hof video and could not stop sobbing in the middle of it, finished it while crying, calmed down a bit, started the vid over, and again, the second round hit and I was a mess. But after, I felt the tension I was holding in my body release, and I have an appetite for the first time in days. I can't thank you enough Jenn, you really give a shit about us.",0,0
DnwLS7PYGGQ,UCqC-9gi-FeGZtrKxKZyFOOA,Gracia Teow,2021-12-04 10:25:25,"Thank you for sharing vulnerably, Jenn and Ben! I've also recently started therapy (I had been contemplating therapy for 2-3 years prior), and it has been very life-changing and uplifting. Therapy has really allowed me to see how my wounds from long ago have been bleeding onto others and affected my relationship with others; and has really really equipped me with the tools to regulate my emotions and reprogram some of subconscious behaviour patterns, emotions and thought processes. I've learnt so much and I also cannot agree more with how therapy is such a lifesaver!",0,0
DnwLS7PYGGQ,UCFXZ0hCTsyC2u_YqlTVTbrw,Nin healing,2021-12-04 10:13:01,"Hi Jenn, I feel you girl and my heart is breaking hearing about your anxiety and all the Mum guilt you are feeling. I have a way to relieve this for you and would love to help you. Wanna give it a try? Let me know💗",0,0
DnwLS7PYGGQ,UCEcuyyIOdjzC4XH_PcNYWmQ,BETH NOEL,2021-12-04 09:03:48,"You hugged Sophia and even before I saw her face I thought ""I know exactly who that is"" 💖 love the friendship",0,0
DnwLS7PYGGQ,UCz2j5bN9KGENf_KunoPHb0A,AgataWymiata,2021-12-04 08:08:12,"Thank for this video. I’m a new mum too, actually mum of 17month old boy, still feel anxiety, but Feel I need to start to deal with it..",0,0
DnwLS7PYGGQ,UCGrle_VzmsX3A8SEM8764BQ,Theresa,2021-12-04 07:56:44,"so wholesome to watch your videos as always
appreciate your vulnerability to inspire us for better healing",0,0
DnwLS7PYGGQ,UCpGtjZKgNLFYxOLEpLFlTMQ,Aimee Hope,2021-12-04 07:43:41,Ben and Jenn are couple goals. Incredibly mature and doing couples therapy is amazing!,0,0
DnwLS7PYGGQ,UCbWdHLUo6kZTDDiU7d_RzBA,Akira-Miyashi,2021-12-04 07:13:00,"I've had some anxiety the past few weeks, and I remembered that I saw you following some meditation and breathing exercises. So I followed some videos on YouTube and it helped calm me down. Thanks for sharing about your anxiety",0,0
DnwLS7PYGGQ,UC7iwn_XJ0W9OXaqWJbvYlzw,Low Jones,2021-12-04 06:59:46,I suffer from anxiety. Take some magnesium! ANd try acupuncture it worked wonders for me. Helps alleviate some panic attacks that i was having on the daily. Hang in there u are not alone,0,0
DnwLS7PYGGQ,UCe3fNJTCpWOQBHVB-vrId6g,successstorey,2021-12-04 06:35:20,I am from Germany. Thank you for your content ♡. What flooring do you have?,0,0
DnwLS7PYGGQ,UCgSkVoBdcUP-iavbBK-AhEg,酷妈黛安娜Cool Mum Dianna,2021-12-04 06:32:00,"hi Jenn! I've been following your journey for a while and you've always felt like a friend i havent met in person. I jsut wanted to say you are doing great as a new mum. I have two kids and i understand everything you are going through. If i can just make a polite suggestion,  hold off on the jumping and weight bearing activites for another month or so, early jumping really can lead to uterine prolapse (which...no one talks about!! but its real! I have friends who experienced it!!). You are doing great wiht the exercising, just the jumping may be a little early",0,0
DnwLS7PYGGQ,UCRrZJnilmLl2-OC9pJ4rOgA,g.natran,2021-12-04 06:16:22,Any vitamin brand suggestion that isnt for pregnancy? Just everyday use?,0,0
DnwLS7PYGGQ,UCQ482IbkAW9bBTNVhGmx0tA,Claudia Gomez,2021-12-04 06:15:17,Hello 👋 there. Have you tried going to a chiropractor? Adjusting the cervical and sacrum triggers your parasympathetic nervous system. Please give it a try. 🥰,1,1
DnwLS7PYGGQ,UCeoaN09xgfuwv7ztAbcSoNg,withloveamig ♡,2021-12-04 06:02:03,Omg Cheeky in 09:53 is so happy 🥺💗 she wants more attention from Ben 😭✨💗,0,0
DnwLS7PYGGQ,UC-yAVqUwpYlmU3_qwPmZGoQ,Ro ♡,2021-12-04 05:56:08,Your hair grew so fast! 😭❤️,1,0
