video_id,ru_id,ru_name,reply_time,reply_content,rm_positive,rn_comment
6XMYsw5CLvM,UCnh4oNO--_a3vlZDOTAIGEw,Emily Pearson,2021-08-24 20:54:34,"I had my baby at 38 weeks via induction and c section! So hearing that you are 37 weeks, you are ahhhhh so close!! Cannot wait to meet her!",0,0
6XMYsw5CLvM,UCudW5tjH0ryO_CHM3ID7xBQ,Dylan Sousa,2021-08-24 20:52:06,Zoe and Alfie you are going to be a great parents,0,0
6XMYsw5CLvM,UCv_r18PwIFfoYc4676J80rw,RedLadyBug 91,2021-08-24 20:47:13,Good luck Zoey,0,0
6XMYsw5CLvM,UC9x-iGdnuP1f6HqQuhBgwSg,Phoebe Cain,2021-08-24 19:51:41,Loveddddd this video! Can’t wait for third trimester video,0,0
6XMYsw5CLvM,UCZucl2wd26gmwvYCkR9Gppw,Pug Lover,2021-08-24 19:42:12,"Oh, hi Nala!",0,0
6XMYsw5CLvM,UC6VKGAsIyY4Bmz0DhnnutjQ,Lilly Lou,2021-08-24 18:15:51,I craved sprite  too and golden Graham’s cinnamon,0,0
6XMYsw5CLvM,UCs_zWm8ldFwfJzzpx97DD9Q,Katie Smith,2021-08-24 17:33:58,Love this q and a! X,0,0
6XMYsw5CLvM,UCBBmkLn1tly7FB2dAlOFfCw,E D,2021-08-24 16:55:16,Can’t believe how much you look like Louise redknapp here!,1,0
6XMYsw5CLvM,UCgwDhVdEnFIawmb_tvGe81A,A Kay,2021-08-24 16:54:56,To be honest I've only had nausea/sickness for a few weeks at the end of the first trimester. Other than that I've not had any symptoms and now I am 24 weeks #blessed,0,0
6XMYsw5CLvM,UCJ0wzAHQjGuIe04GBhfZ9Rg,Aishath Amaany,2021-08-24 16:53:28,"I know the exact feeling of “your lower ribs feeling fizzy”. I felt that during my pregnancy too and it was soo uncomfortable. 
Congratulations both Zoe and Alfie.",24,0
6XMYsw5CLvM,UCRx_GSLRg9h73tZj3pNkLcQ,Chloe Fox,2021-08-24 16:26:12,"Zoe all that matters in my opinion is really that little one is healthy, still moving and that you are still remaining active. Much love to you and Alfie as well as future little miss. Xx Chlöe",0,0
6XMYsw5CLvM,UCYLTsiNdmSmjUG1-cOa9puw,Chelsea Bradshaw,2021-08-24 16:17:34,omg I know EXACTLY what you mean about the fizzy rib thing!! I always describe it as someone scraping a spoon along my insides lol,0,0
6XMYsw5CLvM,UCLJJjvqdui_qoNFmyBbot0g,Meg Phoenix,2021-08-24 15:57:37,"I had those weird rib sensations too. I carried very internally. I literally didn't show much at all, I didn't need maternity clothes and to the point the midwife was sending me to the hospital for scans every week as she was worried the baby wasn't growing, as the measurements of my bump were far too low for the weeks. My baby turned out to be 7lb14 so she grew as normal, but all the midwives were shocked as my stomach muscles kept her all inside. Everything was squashed and my ribs suffered those weird sensations during the second trimester, which one midwife suggested might be the cartilage and muscles being stretched. By the third trimester she kept putting something between a rib and caused me agony until I could push her a bit to get her to move.",0,0
6XMYsw5CLvM,UCbVmKIeJeNum-NY6AkuZiYw,Victoria Kirkland,2021-08-24 15:18:35,"I’m currently 16 weeks pregnant and love watching these! I’m so happy for you Zoe! I’m in America and always have loved watching you for a breath of fresh air for years now ☺️ I’m actually currently getting that rib pain and odd feeling you described! It feels like something kinda fluttering near my ribs occasionally, and I’ve been told it most likely is the first sign of movement from the baby! It’s right near my ribs too, but I’m quite tall at 5’10” so I think that may have been what that is for me! It might have been for you too but no one could figure it out because it’s hard to describe like you said. I’m so excited to start feeling actual kicks 🥰  I’m noticing I’m lining up with how yours has went so I hope this god awful sickness goes away soon for me too like it did for you😅 I wish you all the luck in your last few weeks and can’t wait to see you on your journey as an amazing mom! 💜",1,0
6XMYsw5CLvM,UCn9Wd-hUvvGcA2O7h09yj9w,Sam Stylinson ☀️,2021-08-24 14:50:53,I'M SO EXCITED FOR YOU PREGNANCY 💞,0,0
6XMYsw5CLvM,UC6RvH2smqPSR2xsDxjoprLw,Zoë Z,2021-08-24 14:33:30,Am I the only one who thinks she looks so gorgeous as a mommy? 😍,0,0
6XMYsw5CLvM,UC1ijLfflIK5RP9MFF7if3QA,life7777,2021-08-24 14:27:59,"I'm the same age as you, Zoe and I hope I can have a baby one day. I'm so happy for you and Alfie.",0,0
6XMYsw5CLvM,UCY0BtnKhCJMwZZGxwK1xW4Q,Bethan Brewster,2021-08-24 14:09:55,"Word of warning! 
I had the blood pressure problems during pregnancy and then ended up fainting straight after birth, so just make sure u always have someone with u after birth just incase x",1,0
6XMYsw5CLvM,UC88vH2ud7Gi3E80IEm_gjGA,Diane Hackett,2021-08-24 13:58:39,Do you think narla knows you’re pregnant???? 💖,0,0
6XMYsw5CLvM,UCJCX8n0mJAWR-awrghUq3yg,hannah hazel,2021-08-24 13:36:49,zoe has been a mum to all of us for years <3,8,0
6XMYsw5CLvM,UCPWuvmub7PBQwQF-pcXn58A,Sinda Xchaefer,2021-08-24 13:36:35,You have so much goddess energy in your life,0,0
6XMYsw5CLvM,UCJCX8n0mJAWR-awrghUq3yg,hannah hazel,2021-08-24 13:36:25,"this angel just doesn't age , look at her!?",1,0
6XMYsw5CLvM,UCESr4PE4STIRwRE1z1rLCSw,An Carys,2021-08-24 13:22:19,"I love how open and honest you are about the process, your videos feel very real as if I’m speaking to a friend I’ve known for years. Can’t wait for the baby content. ❤️💕 you’re going to be a great mom, good luck ❤️ wishing you all the best 💝",1,0
6XMYsw5CLvM,UCcx-sLjayFxVJO4qChTrUEw,Sanchi,2021-08-24 13:18:31,So happy for you Zoe!!,0,0
6XMYsw5CLvM,UCfMVT4mzFwk74IPccZu9mKw,Hermie,2021-08-24 13:05:31,"OMG!!!! felt very nostalgic after seeing zoe in this video with the dress with a collar and the hair band on her gorgeous long hair , reminds me of the days when she used to wear Peter-Pan collars 😍😭. She’s  very pretty despite being at the end of 3rd trimester and you might almost miss the fact that she’s pregnant unless you see her bum.",6,0
6XMYsw5CLvM,UCJsVd8l9zKCmzSW4qXgnKuA,Courtney Whitworth,2021-08-24 12:36:15,i had my baby at 36+6! better film the 3rd trimester vid now! lol!,0,0
6XMYsw5CLvM,UCQ3CI1pVBosCqxppmKdYUmg,JJLovely27,2021-08-24 12:29:25,"Love Listening To You, I Don't Have Kids Yet I'm 26, I Don't Know When All Be Ready How Can You Really Know Your Ready, The Part That Scares Me Is The Doctor Delivering I'm a Very Private Person & Just That Makes Me Feel Uncomfortable 😳",0,0
6XMYsw5CLvM,UCOWj_G6wF6-mfJW5BV7Ur7w,christina birtwell,2021-08-24 12:12:26,I love your bathroom talks lol. I also love your soon going to be a mum . yahoo to both of you and never worry if your posts are later your soon going to be parents .,0,0
6XMYsw5CLvM,UCWH5s8GUwoJWkxEdmFfXarw,Rumita Pannu,2021-08-24 12:11:10,"Can’t wait to see your little princess 💕
Hope the delivery is safe and comfortable 🙏
You and Alfie are going to make wonderful parents xxxx",1,0
6XMYsw5CLvM,UC5wNQ9Gq7CUs5a79J-SkKfQ,Joshua Lopez,2021-08-24 11:40:43,❤️❤️‍🔥,0,0
6XMYsw5CLvM,UCsF7o6WbIsDPYqmlE7W95mg,slick jumped over the lazy dog,2021-08-24 11:35:49,Ribeana Berry pillow is a good pillow 😌 😴 👌 😋 ☺ 😍 😌 😴 👌 8t is,0,0
6XMYsw5CLvM,UCuy9L2Bzp--JnCkgwLtwf5g,Bethany Gilmore,2021-08-24 10:50:14,Watching this in my second trimester with my little girl❤️,0,0
6XMYsw5CLvM,UCxLq1zMO6LkRqUF3u_83JIA,Olivia Xx,2021-08-24 10:35:44,"My anxiety is over fainting, everywhere I go I’m scared it’s going to happen",0,0
6XMYsw5CLvM,UCbu61BMZLG1rhxcvz3glCKg,Charlene xo,2021-08-24 10:22:31,"Can’t believe you’re going to be a mum Zoe 🤍 I am so excited for you. I’ve been watching you since 2011, you were one of the first YouTubers I found on here. It’s crazy that I have been pregnant alongside you now. It’s been lovely following your journey and I can’t wait to meet baby girl! May God bless you all and keep you and baby girl healthy and safe during delivery 💕 sending love!",4,0
6XMYsw5CLvM,UCWcAClUFvc9Jw5w8dVZ4biQ,KKH MIRANDA,2021-08-24 09:00:00,i cant wait!!!,0,0
6XMYsw5CLvM,UCVhug9Q6UNauIN0_PFCiO-Q,mireia lopez,2021-08-24 08:45:21,I can’t wait for baby Deyes to be here!!!,0,0
6XMYsw5CLvM,UC146487q8MIC5XtdnqdFRpA,Poppy Frost,2021-08-24 08:41:51,"Taking the pregnancy glow to another level, you look beautiful!",2,0
6XMYsw5CLvM,UCUJqIrZUl3GwKbkVFcNwPbw,Micha Dawes,2021-08-24 08:32:02,That rib feeling! Yes! I’m week 20 and the last week I’ve had it. It’s so weird and painful at times.,0,0
6XMYsw5CLvM,UC8wPdax4OHmXUdRfr7dbbPA,Bailee Jo,2021-08-24 08:21:42,My mom said she couldn’t breath walking up and down the stairs in our house when she was pregnant with me. Mainly because I decided to be different and go feet first. So my head was near my moms chest. Sorry mom.,0,0
6XMYsw5CLvM,UCXfcPX7Dto6tcLV2qdjq23w,JoG,2021-08-24 08:18:55,I looked forward to my second trimester too! Same thing happened to me 😂 sickness never stopped,0,0
6XMYsw5CLvM,UCgpZblFzZXIPc_6iAbSYU-g,Linzie Kelly,2021-08-24 08:13:33,"I'm so glad you mentioned your ribs! Its such a werid feeling, I feel like stretching helped a little but not for long 😂",0,0
6XMYsw5CLvM,UCtnfAcvWAmt5FbmlUaIzJuQ,ky_,2021-08-24 07:49:26,💛💛💛😍,0,0
6XMYsw5CLvM,UCTUlWwG82ou49M3xOn3UDTQ,Tia Kaplan,2021-08-24 07:47:20,Gosh you are beautiful! You will be an amazing mom! My childhood dream!,0,0
6XMYsw5CLvM,UCgn4T1N2vttkEIAeRAp4Rgg,Nicole Duff,2021-08-24 07:44:22,"So close now, hope everything goes smoothly with the birth. Can't wait to see her little face 🥰",10,0
6XMYsw5CLvM,UCHjVTOVR1ntxnipjWyyei1w,XDmusiclover93,2021-08-24 07:41:00,As a foreigner I love how clearly and slowly Zoe talks. She is easy to listen to,943,1
6XMYsw5CLvM,UCUaTXtizTS_dD3gu2Y4fYcw,Lorena Stoica,2021-08-24 07:21:08,"About the ""fizzy ribs"", It happened to me too, only on one side though. To me It felt as if one of the ribs would be pinching me towards the inside. It sounds weird but it's the only way I can explain it",0,0
6XMYsw5CLvM,UCYilFnwLMuUxCGc2-JT6mSw,Jasmine Jones,2021-08-24 06:52:24,🐣,1,0
6XMYsw5CLvM,UCWLDIBPztTtqrv_E25VuetQ,Shelley J,2021-08-24 05:53:14,"I went into labour at 40+9 and had him 40+10. The last few weeks are going to drag, especially if you’re late! 
The biggest lie of the second trimester is that you get more energy. I was so tired and drained the entire time 😂",0,0
6XMYsw5CLvM,UC22Jug9WDBfoQhCMPoCWYPw,Zofka,2021-08-24 05:16:16,"I'm not pregnant, but I get the ""fizzy"" ribs feeling sometimes. I think it's connected to an empty stomach for me, but I also never found anyone who would understand what I mean! 😂😂",0,0
6XMYsw5CLvM,UCPqQ2IQJdDEQ2_AIp9jjTGQ,Averie,2021-08-24 05:13:06,i feel like the “lead legs” really explains the “waddle” pregnant people have lol,4,0
6XMYsw5CLvM,UCnQ1-5TemIBLae3wxSCgiKg,Tayla Louise Armstrong,2021-08-24 05:09:36,"Sorry if this is a too personal question.. I was just wondering if you experienced getting any stretch marks during your pregnancy so far, I haven't had a baby personally, but my mum got purple vertical lines I guess on the bottom part of her stomach. They were pretty prominent and she had to use oils and stuff to make the colour fade.. so I was just wondering if you've experienced this or stretch marks in general in your pregnancy :)",0,0
6XMYsw5CLvM,UCHInNypn8UmatLNdMLdL4CA,Phillipa ,2021-08-24 04:29:52,I had the exact same feeling of 'fizziness' when I was pregnant. I never knew how to describe it but fizziness is perfect. I am 1 week postpartum and I still sometimes get the same feeling.,3,0
6XMYsw5CLvM,UCeMAEAhEgv4nMHEuWIO4QKg,Disney Magic,2021-08-24 04:27:59,I am with you Zoe. I absolutely LOVED being pregnant. My daughter is 22 now but I'll always remember it as 1 of the best years of my life.,0,0
6XMYsw5CLvM,UC1F-qAXTMfXQMGm1TLPRpeg,Emily Brown,2021-08-24 04:25:52,"I gave birth at 37 weeks and 2 days! On September 10th, 2019! But I was having a few complications such as low amniotic fluid.. baby boy was healthy weighing 6lb 4 oz and was 19.5 inches long! I cannot wait to see you and Alfie become parents! It’s the most wonderful thing. 💕",0,0
6XMYsw5CLvM,UC4CTTdsUh972StCliaIiXUg,Rosalinda Castillo,2021-08-24 04:21:42,"If you feel like being pregnant is passing by in the blink of an eye having the baby is crazy, i can't believe that my baby is turning 7 in September, like, time is flying by so fast!! I hope everything goes amazing, smoothly and happy in the time that you have left of your pregnancy!!",0,0
6XMYsw5CLvM,UCtSSFq5SQBlG5VUUIYUh5Wg,victoria vlogs,2021-08-24 03:59:25,I'm going to need to know about the phone case,0,0
6XMYsw5CLvM,UC4CTTdsUh972StCliaIiXUg,Rosalinda Castillo,2021-08-24 03:59:02,"I have never fainted either and the thought of it scares me so much, I'm really glad that you passed through that like a champion🎉🎉",0,0
6XMYsw5CLvM,UC96-pOhujDDy3alxq7aNIOQ,M K,2021-08-24 03:54:13,"I'm pregnant also, and i felt the same way! always sick around 4 oclock for a few hours! how strange!!",0,0
6XMYsw5CLvM,UC58K7-kKcbukYqBNvoV83zg,Toni Muston,2021-08-24 03:49:55,Yes! I know the fizzy feeling! I would get really sore in my muscles around my ribs higher up but then lower down it would be like kinda numb feeling but not numb. And I also described it as fizzy! And I know it was my ribs widening because I don’t fit into a lot of my dresses that are synched at the waist now because I’m so much broader.,0,0
6XMYsw5CLvM,UC3Znwx9qXsm3wT61A4ytSIA,Jasmiina Renae,2021-08-24 03:49:40,are you and Alfie going to be doing a labour and delivery vlog?,0,0
6XMYsw5CLvM,UCdER-uu4CLSAuxJ_Mq-hZ4w,Dallas,2021-08-24 03:41:35,"I've been watching you for so long, it's so exciting to see you step into this new journey of life. I know you're going to be such an amazing mom, and I'm so excited for you ❤",1,0
6XMYsw5CLvM,UCuj3d5eTBRve3ZUb7xc95jg,Mary Wood,2021-08-24 03:41:33,"You can’t have any expectations in pregnancy or birth. Even from pregnancy to pregnancy honestly, it can all be drastically different from baby to the next or the same too! Our bodies are wild haha",1,0
6XMYsw5CLvM,UCjgMRs8VtO0VeGZK-iPmdgg,piperlynne1,2021-08-24 03:39:33,I think the women who feel great in the second trimester are the ones who are in the minority.  It's totally normal to feel crap or to have discomfort at any time in your pregnancy and you really shouldn't compare yourself to other's too much because it really doesn't mean anything.,0,0
6XMYsw5CLvM,UCyQ09RCBz93o0tbAkQFSwLA,Bev Hartnoll,2021-08-24 03:17:10,Aw lovely vlog zoe you looking so well you and Alfie are going to be amazing parents ❤ hope to see baby girl soon ❤ 💕,0,0
6XMYsw5CLvM,UC11WuTzpZnASm9jy_dOym1A,Livvvvvvvvvv,2021-08-24 03:05:59,I’m so excited for you!!!!!,0,0
6XMYsw5CLvM,UCqKQqDH59_Jgyv9AjfH40aw,MaMa NaNas,2021-08-24 02:47:30,Im not pregnant but I can totally imagine a fizzyness on my ribs from the way you described it.,0,0
6XMYsw5CLvM,UCf1YzL1qBG03-waGBWTCM-Q,Sofia MP,2021-08-24 02:21:58,"This made my day so much better, her energy is just so bright and warm 🤍☀️",4,0
6XMYsw5CLvM,UC2DW8uqgNkCFq0GDvqTsyIw,Jaqueline Gtz,2021-08-24 02:02:21,"So funny how we forget how it feels to feel okay, or how tomatoes taste! Hahaa 
We take the simple things for granted.",0,0
6XMYsw5CLvM,UCLBvY58u7AQ6bwhyGGOZ3xA,Jessica Jezierski,2021-08-24 01:50:17,❤️🙏,0,0
6XMYsw5CLvM,UCnufHRFNlFmkzC9Mykskojw,Moira H,2021-08-24 01:46:07,I just got emotional thinking about the video in the future where zoe (and alfie) talk about seeing their baby girl for the first time. I know it’ll be a long time after she’s born but it’s going to be the sweetest haha.,0,0
6XMYsw5CLvM,UCdtmlcsHAWU8iP8_L_DKLfA,Tayonna,2021-08-24 01:01:34,"I know exactly what you mean by fizzy ribs, I always said mine felt numb. I hated it!",0,0
6XMYsw5CLvM,UC-7uA_wkPLrkJsMhbu8X2ow,Ronja Wahlstrom,2021-08-24 00:41:00,"I also had the tingly ribs! I think as you said, I also have a short body. And baby was pushing on some nerves etc. It was just really annoying I found, like the ribs were falling asleep haha. It's gone now though, I'm in week 36 so just a week behind :)",0,0
6XMYsw5CLvM,UComjB4nb0cT4tc3raKcQk3g,Delhia gray,2021-08-24 00:38:08,It’s insane to think next video she may post baby will be here!!! So excited 💕💕💕,0,0
6XMYsw5CLvM,UCKzOWhW5yc2uvZkj70FddQg,Shanahbelle Macdonald,2021-08-24 00:20:33,"So so so happy for you both, this is so exciting! Also just thought I’d humbly put my name forward as a suggestion hahaha or the name Bobbi! All the love to you guys 💖",1,0
6XMYsw5CLvM,UC-r3U91kPpoM7_YAnvRckEA,acadia,2021-08-24 00:18:06,Yayyyy I just entered 2nd trimester so I love these preg videos,0,0
6XMYsw5CLvM,UCj6TAYZeY1NcsXKNwxnR3zQ,Maddie McGinn,2021-08-24 00:05:57,So excited for you and Alfie you both will be fantastic parents!! Heartburn is a good indication that bubs has hair ☺☺,0,0
6XMYsw5CLvM,UC3YrSNGQj3D6-dm4vTOW_Aw,Tara G,2021-08-24 00:05:18,"I’m going to absolutely miss you when you’re taking time off, but I hope you enjoy it!! I hope you’re birth goes easily and you recover quickly! It’s going to be weird not watching your videos for vlogmas, but what a beautiful reason!! 💗💗",15,0
6XMYsw5CLvM,UCJfHq2J7fN9sxrFuAbmzZ-g,Geraldine Acosta,2021-08-24 00:05:03,"she might like that cake pop when she is older and can have one. baby s are so amazing, cant wait till she is here",0,0
6XMYsw5CLvM,UCWfQOYO24qD9zMo83tZzKzw,Brianna Shewfelt,2021-08-23 23:55:53,"Zoe, you’re going to be an amazing mother. I pray that you continue to shine bright and being your authentic self. You’re a breath of fresh air in this crazy world! I’ve watched you for so long now, and can’t believe you’re pregnant!! Love you girl and wish you the best! 💕",13,0
6XMYsw5CLvM,UCe39hUVUInO2Q1Rt15BlNYg,Nina Rose,2021-08-23 23:53:53,"I’m only 21 but have severe anxiety especially surrounding pregnancy , won’t be pregnant anytime soon but it’s so lovely to hear your experience Zoe as another anxiety sufferer ! X",62,0
6XMYsw5CLvM,UCe39hUVUInO2Q1Rt15BlNYg,Nina Rose,2021-08-23 23:52:26,"I feel like your my big sister Zoe ! I grew up watching you from age 12 and I’m 21 now ! I keep talking to my mum about you like I know you , Zoe’s buying baby things ,  I’m so exited for Zoe’s and Alfie’s baby ! Xx",18,0
6XMYsw5CLvM,UCOdesCJUSdpmc1ulZCTP8bA,Suzanna Stejke,2021-08-23 23:50:34,Love you so much🥺❤️growing up with you is just such a blessing youre like my big sister and you dont even know.Been watching you since I was 12😩20 now.21 on the 18th september🥺,0,0
6XMYsw5CLvM,UCQVtb4PncbxtJGQ8uBZrlvQ,Brenda's Pampered Kitchen,2021-08-23 23:47:20,"""Brewing a fart.""😅 Perfect description🤗🤗",0,0
6XMYsw5CLvM,UC5qKsLK-xqppz6cKKfPrYUA,Jes Pearl,2021-08-23 23:40:16,"If you think time goes fast in pregnancy, wait until you have your babe! Parenthood makes time move way too fast.",0,0
6XMYsw5CLvM,UCQVtb4PncbxtJGQ8uBZrlvQ,Brenda's Pampered Kitchen,2021-08-23 23:31:24,"Getting closer, and feeling the excitement♥️♥️♥️",0,0
6XMYsw5CLvM,UC5qKsLK-xqppz6cKKfPrYUA,Jes Pearl,2021-08-23 23:30:46,"I had similar rib issues, it really isn’t nice. My son is now 12, it’s been forever. Now thanks to chronic pain, I get the most severe rib pain and laugh about pregnancy compared to forever pain.",0,0
6XMYsw5CLvM,UCrx_1l0aRffXMHyo4FdU7OA,Cailin Phillips,2021-08-23 23:22:14,"Oh my gosh Lead Legs!! 🙌🏻 
But I’m so glad to know I’m not alone with feeling as though I don’t know enough with having my first baby in November..",0,0
6XMYsw5CLvM,UCvblpnDt9HBiIJ__R8d9mtg,Eiméar McSweeney,2021-08-23 23:08:52,i’m literally 17 and not planning on having a baby anytime soon but i watched this video the entire way through i’m so happy and excited for you i can’t wait for you and alfie to meet the new baba!!! 👶🏻🍼🤍,0,0
6XMYsw5CLvM,UCrghqNBonZhDurfAPzt4usw,Lily Gamblin,2021-08-23 23:05:52,"I love how I’ve watched you for over 6 years now and I forever love your videos , and I’m so exited for you to be a mother because for sure you’ll be an amazing one🥺💗💗💗💗",1,0
6XMYsw5CLvM,UCDubHuT8uhECxIqR8b9hb5A,unicorn me,2021-08-23 23:00:29,you are gonna be an amazing mammy to your daughter she is gonna have the best life ever when i was pregnant my cravings were cornflakes when ever i had them she was a happy baby and my weird craving was beef and tomatoe potnoodle with cheesestrings dipped in xx,0,0
6XMYsw5CLvM,UCJerLl3FIkhffdAwGI8FlbA,mrsdabney09,2021-08-23 22:37:18,"As a mom of three, I know you are made to be a mom! You both are going to be incredible parents! Lots of love from Mississippi! 💕",0,0
6XMYsw5CLvM,UCROIp8TWv-RHA_A5vAyGsbQ,Hannah,2021-08-23 22:36:44,Imagine thinking your daughter moving was just a fart 😂,0,0
6XMYsw5CLvM,UC1IhhRSvZNmoA_t1sQwVOmg,Joycelyn Steib,2021-08-23 22:33:56,As old as I am today I can still remember my ribs being so sore as if the baby was stuck there. Yes it did hurt.  Wishing you a safe and healthy delivery.  Thanks for sharing with us.,0,0
6XMYsw5CLvM,UC6e6rW6nHHHW7TCAc87LTdg,Anonymous Python,2021-08-23 22:33:44,“brewing a fart” HAHAH,0,0
6XMYsw5CLvM,UCk714Zqua6H5KC1vcVFap3Q,Open Armes,2021-08-23 22:31:11,"I bet you really feel for alfie now with the avoid reflux thing. I have it bad like he does, not even gaviscon helps. For people that have never had it its so hard to explain but it feels a bit like when you get a lump in your throat when you're trying not to cry, but constant",0,0
6XMYsw5CLvM,UCB1t5ufi0S5iOK-gS0G9zLA,Marguerite Lejard,2021-08-23 22:22:05,"Omg, no kidding my cat lied down at the exact time Nala lied down, on the same position!",0,0
6XMYsw5CLvM,UCnYcXSXhH6rjDcn-0l5HU6g,Amy Jane,2021-08-23 22:10:50,"I'm currently in my second trimester (26 weeks) and seriously, the description of the fizzy ribs is SO ACCURATE! It's not pain, but it's uncomfortable! Also, heartburn is the worst. But Gaviscon is the best. Thank the Lord for Gaviscon.",0,0
6XMYsw5CLvM,UCBeJGdX4OTHQNB9g1U3ghEQ,Izzy Covers,2021-08-23 22:07:41,"You’re going to be the best mommy, Zoe 🤍🥺",0,0
6XMYsw5CLvM,UCx0Ilu07ZNaTCgzDU88Yr0A,tilly newman,2021-08-23 22:00:19,i hope the due date is 27 september thats my birthday,0,0
6XMYsw5CLvM,UCS6wWL5eG2eRnrWi0fXEhmA,Aurélie Jenna,2021-08-23 21:52:42,💗💗💗💗💗💗,0,0
6XMYsw5CLvM,UCMUzrsvT5pHMuWI_hG4CnQg,Fallon Starr,2021-08-23 21:50:55,After 9 years almost 10 years of watching you on YouTube I still don’t know how to explain that I just feel refreshed and more me every time I watch one of your videos. You’re simply the best ❤️,32,0
6XMYsw5CLvM,UCvWpLSHlZZQpZNwsd3nYw7w,Katie,2021-08-23 21:38:20,I’m so happy when I see you’ve uploaded! Your videos are so calming ❤️,0,0
6XMYsw5CLvM,UC4IBHtqZKVyOXr14CkUMmVQ,Dytte8D,2021-08-23 21:31:58,Halfway there and I’m still waiting for my energy and not feeling nauseous every day 🤢,0,0
6XMYsw5CLvM,UCR_X5yZGG68C0_y9GH_frlw,Tilly Glackin,2021-08-23 21:26:28,Ahh love when you post these! I’m 2 weeks behind you so nice to hear someone else talk about their experience 😊,1,0
6XMYsw5CLvM,UCiwZRZCCC-3F705ZNfoN8YA,katierosee,2021-08-23 21:13:28,"Pregnancy is hard for sure. I was sick throughout my entire pregnancy, there was a month where I wasn't sick but that was it. I did have a eating disorder throughout it as well. I'm so happy for you and Alfie, you're going to be amazing parents 🥰❤",1,0
6XMYsw5CLvM,UCC8RwpZgonGF1_TqZThovAg,Hafsah Ahmed,2021-08-23 21:10:05,You are going to be an amazing mummy ❤️,0,0
6XMYsw5CLvM,UCbJr6ANUWH1-h8bpTHrwnYw,Shahad,2021-08-23 21:05:48,Before i continue the video i need to tell you that i Know how it feels like to have a fizzy part of a body! I actually use to have it all the time when ever i walk for so long in my thighs😳 i rarely feel it now but I UNDERSTAND😖 and btw i still have no idea why it happens 🤐,0,0
6XMYsw5CLvM,UCE2ympTxvr-3H6CQwbmsfKw,Abi Mottram,2021-08-23 21:03:09,not me getting excited about this video despite being 18 and not planning to be pregnant for a loooong time,0,0
6XMYsw5CLvM,UCahxjqBL0y1npBL7VEVJHdA,A Cohen,2021-08-23 20:41:39,I definitely think you should name her strawberry 🍓🍓🍓,0,0
6XMYsw5CLvM,UCAXxAPAeVNFoZemrkfKcaLA,My Jewish Mommy Life,2021-08-23 20:34:01,This is all sooooo relatable and I love that you share it! I always felt jealousy and loneliness thinking “no one else” is having uncomfortable weird pregnancy symptoms!,0,0
6XMYsw5CLvM,UCYcajaTE8RrjPN-noTI2FfA,Allison Looper,2021-08-23 20:30:34,"I can't wait to see baby girl! Also, I love your bath mat behind you by the tub! Where did you get it?",0,0
6XMYsw5CLvM,UCa4aYCmKSfEUT2-UF1QNLAg,Ellen Makharashvili,2021-08-23 20:10:50,I was wondering if you got vaccinated for Covid during your pregnancy?,0,0
6XMYsw5CLvM,UCq5gk2buOK0ItzFtUydBZJQ,Jessica,2021-08-23 20:09:44,"I’m really hoping for a what’s in my hospital bag (what’s in my bag was my first of your videos btw 🥰)
And a nursery room tour 😻",2,0
6XMYsw5CLvM,UCiGgjYc6bih0lG8EIFqOKRA,Kylie Blevens,2021-08-23 20:09:41,Imagine if the babies name was Autumn Deyes 🥺,2,0
6XMYsw5CLvM,UCtqOZR9isz2t1B39_FAWKEw,Momo,2021-08-23 19:58:51,Ok no one cares about this but zoe and i have the same phone case🥲💓,0,0
6XMYsw5CLvM,UClBgQ0UQQQu-wGCxJomyOeQ,Jalisaa Lanaye,2021-08-23 19:58:20,"It’s so nice to see you’re feeling better ! I can’t imagine the change you and alfie had to get used to but I’m so glad to see you’re more yourself and hopefully able to enjoy this part of your pregnancy ! I’m so excited to see how much your lives change in the best way possible ! Both of you have affected my life and kept me company in my absolute darkest times, most days you were the only reason I’d get a smile or chuckle out and I’ll never forget how much both of you helped me get through that. Love you guys so very much and i wish you guys the best in this journey! 💕",0,0
6XMYsw5CLvM,UCyTBZJpbEXiNNXxW5Br18zw,Rebekah Smith,2021-08-23 19:55:53,Zoe is positively glowing! Shes gonna be such an amazing mom! Cant wait for the baby is born update! Ahh!,1,0
6XMYsw5CLvM,UCtWBrcKC5Jp3E-Gp4QM-NQg,Shouq,2021-08-23 19:53:38,Why am I watching this even though I'm not pregnant nor do I ever want to have kids ?,0,0
6XMYsw5CLvM,UCFJFxZPCQ66NZ3FssacHc4Q,Serena Suthar,2021-08-23 19:52:43,Congrats 🎉🎉☺️,1,0
6XMYsw5CLvM,UCc5PsOdJzRJUJn8n7EDnGsw,zaza,2021-08-23 19:48:32,I remember watching your YouTube videos way back in the day when you still lived with Joe and your Dad! I never unsubscribed. Always loved your energy and your positivity.,0,0
6XMYsw5CLvM,UCEyuh1PrPmH6qgwvdC7Huig,Izzy Jones,2021-08-23 19:45:54,What’s your due date if you don’t mind my asking?? Baby girl is gonna be so cute and I can’t wait for her to be born and to find out her name!! <3,0,0
